image_id,dice,iou,hd95,iou_pred
benign_benign (1),0.8969889065101806,0.8132183908458844,2.2360680103302,0.48683610558509827
benign_benign (10),0.9442747498087088,0.8944322868456523,1.4142135381698608,0.508939266204834
benign_benign (100),0.48414811879111946,0.3193901230031954,493.07708740234375,0.4836184084415436
benign_benign (101),0.93403221682645,0.8762293115929342,1.4142135381698608,0.5186010599136353
benign_benign (102),0.9523569752575265,0.9090472162429051,0.0,0.49753743410110474
benign_benign (103),0.913851242336585,0.8413683999447309,10.816654205322266,0.4727186858654022
benign_benign (104),0.9221311475455427,0.8555133080004874,2.0,0.47300291061401367
benign_benign (105),0.9295165614480234,0.8683147519864106,2.0,0.4957742989063263
benign_benign (106),0.9271607129293623,0.8642121183540877,2.2360680103302,0.4180149435997009
benign_benign (107),0.9102119639844991,0.8352192664146539,4.0,0.5528682470321655
benign_benign (108),0.7043871274729944,0.5436709856910331,34.1474668502807,0.48924610018730164
benign_benign (109),0.8528850749065893,0.7435044704332513,398.324234008789,0.5028494596481323
benign_benign (11),0.8641008915129267,0.7607197550228331,4.123105525970459,0.4651060700416565
benign_benign (110),0.8768654588319713,0.7807305596004112,395.0,0.48395219445228577
benign_benign (111),0.860584161401834,0.7552854122765278,8.0,0.5303856730461121
benign_benign (112),0.8504213483211718,0.7397678680711846,7.071067810058594,0.4686507284641266
benign_benign (113),0.9542805170188914,0.9125588004725461,0.0,0.5045691728591919
benign_benign (114),0.8453863002429434,0.7321810753010543,17.464248657226562,0.49965742230415344
benign_benign (115),0.904393402191941,0.8254727600278324,4.123105525970459,0.5155863165855408
benign_benign (116),0.36817187012889874,0.22561926921511924,674.0,0.436247855424881
benign_benign (117),0.9039131069296826,0.8246728545410578,5.656854152679443,0.48308202624320984
benign_benign (118),0.8749404099833167,0.7776836158317693,5.830951690673828,0.47494739294052124
benign_benign (119),0.8546701347905098,0.7462218185030786,6.0,0.4291270077228546
benign_benign (12),0.7663963467627434,0.6212662752589653,9.0,0.4941626191139221
benign_benign (120),0.8529182879606353,0.743554952579768,5.385164737701416,0.4986262023448944
benign_benign (121),0.9185961305008192,0.8494477931985629,4.242640495300293,0.5003012418746948
benign_benign (122),0.868078175897914,0.7669064748268516,14.142135620117188,0.4984729290008545
benign_benign (123),0.935528384280039,0.8788664445959392,2.2360680103302,0.5117557048797607
benign_benign (124),0.8905167887618942,0.8026410672524499,5.385164737701416,0.46055158972740173
benign_benign (125),0.8971121619807579,0.8134210307373724,4.123105525970459,0.40863358974456787
benign_benign (126),0.8843411352421408,0.792662670629547,6.324555397033691,0.41868409514427185
benign_benign (127),0.8488884404584506,0.7374510606125488,9.219544410705566,0.4217129647731781
benign_benign (128),0.8890913550867614,0.8003280550248989,5.0,0.48025697469711304
benign_benign (129),0.9456897436793508,0.8969748117438994,1.0,0.38431406021118164
benign_benign (13),0.9593529401146099,0.9218811805613988,0.0,0.5263618230819702
benign_benign (130),0.9681887721168003,0.9383390546191182,0.0,0.5341802835464478
benign_benign (131),0.9266848864835278,0.8633856682104288,7.071067810058594,0.5262925028800964
benign_benign (132),0.9393083252574848,0.8855620795627187,1.0,0.5319994688034058
benign_benign (133),0.850650833532162,0.7401152394456472,6.020690679550171,0.4788532853126526
benign_benign (134),0.8201811125586264,0.6951754386255554,10.198039054870605,0.5085048675537109
benign_benign (135),0.8948528023187601,0.8097136781419566,6.4031243324279785,0.4477789103984833
benign_benign (136),0.8976730356963261,0.8143437154023354,9.219544410705566,0.43503496050834656
