image_id,dice,iou,hd95,iou_pred
Mass-Test_P_00017_LEFT_MLO,0.7634584014336823,0.6174142483575952,5.0,0.4870079755783081
Mass-Test_P_00238_RIGHT_CC,0.8023656974852806,0.6699588480082642,3.1622776985168457,0.47339102625846863
Mass-Test_P_00699_RIGHT_CC,0.8575342466078688,0.7505995204833735,3.1622776985168457,0.47369006276130676
Mass-Test_P_01617_LEFT_CC,0.7123415898669293,0.5532069563397303,435.52312622070303,0.5122058391571045
Mass-Test_P_00464_RIGHT_MLO,0.7012118680106117,0.5398970400450782,10.0,0.4352744519710541
Mass-Test_P_00893_LEFT_CC,0.8453683978663507,0.7321542181279865,6.7082037925720215,0.4179650843143463
Mass-Test_P_00636_RIGHT_CC,0.8737737083198416,0.775842044178118,4.123105525970459,0.46870890259742737
Mass-Test_P_00980_LEFT_CC,0.7442508712583618,0.5926748062234464,4.0,0.483332097530365
Mass-Test_P_00433_LEFT_CC,0.5813648294878904,0.4098057356121475,358.0279968261719,0.5476534962654114
Mass-Test_P_00145_LEFT_CC,0.6685284395492689,0.5020974232084499,33.241539001464844,0.4395633637905121
Mass-Test_P_01277_RIGHT_MLO,0.6357258501696029,0.46598101308071116,13.0,0.49954378604888916
Mass-Test_P_00147_RIGHT_MLO,0.8713883917485583,0.7720888084403768,2.2360680103302,0.47130778431892395
Mass-Test_P_01719_RIGHT_MLO,0.8451524494822583,0.7318303174530065,5.099019527435303,0.4909471571445465
Mass-Test_P_01106_LEFT_MLO,0.7569608306951578,0.6089597573204557,5.674263906478866,0.464731901884079
Mass-Test_P_00391_LEFT_CC,0.5682857496516764,0.3969267956842322,433.02366638183594,0.4343482553958893
Mass-Test_P_01673_RIGHT_MLO,0.5136381099666465,0.3455673302285947,365.02191162109375,0.4810453951358795
Mass-Test_P_00391_RIGHT_MLO,0.8250347705389381,0.7021780303735373,5.0,0.445263534784317
Mass-Test_P_01502_LEFT_MLO,0.9333752357217551,0.8750736594725553,1.0,0.4335955083370209
Mass-Test_P_00203_LEFT_MLO,0.7417475729158263,0.5895061730928974,5.385164737701416,0.45116373896598816
Mass-Test_P_00766_LEFT_CC,0.5797791443774529,0.40823167898237905,324.80841064453125,0.46843087673187256
Mass-Test_P_01257_RIGHT_MLO,0.8196404407849139,0.6943989519507373,5.0,0.4896651804447174
Mass-Test_P_01651_RIGHT_CC,0.8043267437669283,0.6726977789277891,8.0,0.5009313225746155
Mass-Test_P_00820_RIGHT_CC,0.8062060049121956,0.6753309266726037,6.0,0.49140825867652893
Mass-Test_P_01797_LEFT_MLO,0.6131066631167791,0.44207196542425,17.0,0.469074547290802
Mass-Test_P_01605_LEFT_CC,0.657701711575134,0.4899817852495513,10.440306663513184,0.4663495719432831
Mass-Test_P_00718_RIGHT_MLO,0.8236423770592508,0.7001632505532082,7.0,0.5140286087989807
Mass-Test_P_00405_LEFT_CC,0.8434423626713833,0.7292696321198481,4.4721360206604,0.5098950266838074
Mass-Test_P_01795_LEFT_CC,0.8102236422937868,0.6809881850902383,3.0,0.4377979636192322
Mass-Test_P_00500_RIGHT_MLO,0.5968725153467075,0.42538723104443255,11.661903381347656,0.46350550651550293
Mass-Test_P_01381_RIGHT_CC,0.5795918368300245,0.40804597720049623,12.649110794067383,0.4599510133266449
Mass-Test_P_00200_LEFT_CC,0.8090436790492775,0.6793227130358573,13.101402568816638,0.41625455021858215
Mass-Test_P_00773_LEFT_CC,0.7478260870012731,0.5972222223363882,8.062257766723633,0.447488009929657
Mass-Test_P_00601_LEFT_MLO,0.7622450499088514,0.6158287227289322,331.2633361816406,0.4452669322490692
Mass-Test_P_00490_RIGHT_MLO,0.6011235955856493,0.4297188756655999,16.401220321655273,0.4879382252693176
Mass-Test_P_00056_LEFT_MLO,0.5291421087869773,0.35975066799649363,19.0,0.5102855563163757
Mass-Test_P_01719_RIGHT_CC,0.8274025660064384,0.7056151941760467,7.0,0.49843212962150574
Mass-Test_P_01599_LEFT_MLO,0.5941450433818547,0.42262186492067116,12.031195878982544,0.46835318207740784
Mass-Test_P_01800_LEFT_MLO,0.5933286019414883,0.42179616568388967,19.977457427978504,0.41679152846336365
Mass-Test_P_01599_LEFT_CC,0.6206405695300212,0.449948400696621,14.939730978012049,0.47624316811561584
Mass-Test_P_00470_RIGHT_MLO,0.835200874600929,0.7170342563505236,5.0,0.49211248755455017
Mass-Test_P_00066_LEFT_CC,0.6102736719434694,0.4391322663354818,19.05776824951169,0.4421527087688446
Mass-Test_P_01044_LEFT_MLO,0.7440313779208705,0.5923964698448885,14.560219764709473,0.4743789732456207
Mass-Test_P_01833_RIGHT_MLO,0.7650828075825571,0.6195417897645452,12.041594505310059,0.46635955572128296
Mass-Test_P_00173_LEFT_CC,0.4895467725485202,0.32410588011232455,22.26643409728998,0.4401298463344574
Mass-Test_P_00893_LEFT_MLO,0.7362978283598479,0.5826513912241256,19.235383987426758,0.4725140929222107
Mass-Test_P_01213_LEFT_MLO,0.5952641167230368,0.42375518702087384,471.01784057617186,0.4793212413787842
Mass-Test_P_00296_LEFT_CC,0.6765258308848232,0.5111741858526688,297.13970947265625,0.5101635456085205
Mass-Test_P_00510_LEFT_CC,0.7701465202517646,0.6262099779402754,4.4721360206604,0.44788554310798645
Mass-Test_P_01590_LEFT_MLO,0.767371601262521,0.6225490197501701,12.0,0.4564671218395233
Mass-Test_P_00788_RIGHT_MLO,0.569858497105391,0.3984630164460205,19.235383987426758,0.38026919960975647
Mass-Test_P_00576_LEFT_MLO,0.752911813746709,0.6037358241469407,842.0049224853516,0.47041380405426025
Mass-Test_P_00171_RIGHT_MLO,0.8628310502533642,0.7587536139547852,4.242640495300293,0.4869178831577301
Mass-Test_P_01090_RIGHT_MLO,0.5485996708825372,0.37797956937800276,12.083045959472656,0.5037543177604675
Mass-Test_P_01378_RIGHT_MLO,0.7828713191907161,0.6432116271458327,8.062257766723633,0.4826571047306061
Mass-Test_P_00514_LEFT_MLO,0.700685453388663,0.5392731541157407,6.324555397033691,0.4682280719280243
Mass-Test_P_00947_RIGHT_CC,0.8788654141473159,0.783907146611384,4.0,0.47516530752182007
Mass-Test_P_01558_RIGHT_MLO,0.7829804985104828,0.6433590403353283,14.0,0.45082467794418335
Mass-Test_P_00391_RIGHT_CC,0.7677060133716516,0.6229893367297434,21.095022201538086,0.46721988916397095
Mass-Test_P_00980_LEFT_MLO,0.8335798817183506,0.7146480661289486,3.0,0.503428041934967
Mass-Test_P_01251_LEFT_CC,0.8130081301202817,0.684931506959982,6.0,0.49656203389167786
Mass-Test_P_00641_RIGHT_CC,0.778216704320229,0.6369515012385792,7.0,0.48400548100471497
Mass-Test_P_01277_RIGHT_CC,0.5705357144774394,0.39912554690872853,10.0,0.502780020236969
Mass-Test_P_00662_LEFT_MLO,0.805429473055573,0.6742418759734934,12.083045959472656,0.4097895324230194
Mass-Test_P_01865_LEFT_MLO,0.7209043146440209,0.5636046802181716,206.54539489746094,0.5127096176147461
Mass-Test_P_00387_RIGHT_CC,0.8194395176234694,0.6941105771069047,5.0,0.4748205542564392
Mass-Test_P_00359_LEFT_MLO,0.5573770492402957,0.3863636364788948,14.560219764709473,0.433885395526886
Mass-Test_P_01510_RIGHT_CC,0.7427930454579033,0.5908279800872898,12.041594505310059,0.46314507722854614
Mass-Test_P_01378_LEFT_CC,0.7120148933535708,0.5528129865348425,13.601470947265625,0.4241596758365631
