image_id,dice,iou,hd95,iou_pred
Mass-Test_P_00017_LEFT_MLO,0.8515123740368872,0.7414205907889699,2.8284270763397217,0.4181804060935974
Mass-Test_P_00238_RIGHT_CC,0.8523290387253077,0.7426597584260277,2.0,0.4362080991268158
Mass-Test_P_00699_RIGHT_CC,0.8065986542638162,0.6758821390775257,5.0,0.5105800032615662
Mass-Test_P_01617_LEFT_CC,0.904278157716303,0.8252807627120756,5.0,0.50380539894104
Mass-Test_P_00464_RIGHT_MLO,0.8722240103198867,0.7734018265486867,3.605551242828369,0.4024910628795624
Mass-Test_P_00893_LEFT_CC,0.8704616763879829,0.77063492066526,4.242640495300293,0.41496041417121887
Mass-Test_P_00636_RIGHT_CC,0.8778807317797719,0.7823417319961165,3.605551242828369,0.4069063365459442
Mass-Test_P_00980_LEFT_CC,0.805675509064975,0.6745867771956748,3.1622776985168457,0.4314083755016327
Mass-Test_P_00433_LEFT_CC,0.85651750976252,0.7490429605491098,3.1622776985168457,0.4359177052974701
Mass-Test_P_00145_LEFT_CC,0.8587642596642097,0.7524863000048218,8.062257766723633,0.48550814390182495
Mass-Test_P_01277_RIGHT_MLO,0.7762362149497559,0.6343023257940102,4.123105525970459,0.3878529369831085
Mass-Test_P_00147_RIGHT_MLO,0.8597546307770616,0.7540084389223594,3.0,0.495545357465744
Mass-Test_P_01719_RIGHT_MLO,0.804127966996478,0.6724197446198792,9.486832618713379,0.46048489212989807
Mass-Test_P_01106_LEFT_MLO,0.7507645260891573,0.6009791924106614,7.8102498054504395,0.3867332339286804
Mass-Test_P_00391_LEFT_CC,0.8802290836802503,0.7860796086755437,3.1622776985168457,0.4697292745113373
Mass-Test_P_01673_RIGHT_MLO,0.835158501488427,0.7169717962805682,4.0,0.45735979080200195
Mass-Test_P_00391_RIGHT_MLO,0.8340951869004981,0.7154059041246756,4.018465828895524,0.4419218599796295
Mass-Test_P_01502_LEFT_MLO,0.8988077040969711,0.816213214982669,2.0,0.4251199960708618
Mass-Test_P_00203_LEFT_MLO,0.8177339902168496,0.6916666668643162,4.0,0.4543916881084442
Mass-Test_P_00766_LEFT_CC,0.7795617996504799,0.6387556530575914,10.29563045501709,0.6131889820098877
Mass-Test_P_01257_RIGHT_MLO,0.8112724167700645,0.6824712644590599,4.4721360206604,0.4942449629306793
Mass-Test_P_01651_RIGHT_CC,0.8488681279303724,0.7374204020804819,5.385164737701416,0.5537552833557129
Mass-Test_P_00820_RIGHT_CC,0.8594365344048112,0.7535192563735672,3.605551242828369,0.3969365060329437
Mass-Test_P_01797_LEFT_MLO,0.8767619814988398,0.7805665113730489,2.2360680103302,0.48366162180900574
Mass-Test_P_01605_LEFT_CC,0.7811993517461102,0.6409574469278733,7.0,0.4534911513328552
Mass-Test_P_00718_RIGHT_MLO,0.7522770718821233,0.6029199712323503,11.180339813232422,0.5183180570602417
Mass-Test_P_00405_LEFT_CC,0.8698833752721378,0.769728854761285,3.0,0.4818560779094696
Mass-Test_P_01795_LEFT_CC,0.8052631580228532,0.6740088109317084,3.0,0.4645752012729645
Mass-Test_P_00500_RIGHT_MLO,0.7632522166075736,0.6171446004828723,7.211102485656738,0.3608880937099457
Mass-Test_P_01381_RIGHT_CC,0.8460676675227273,0.7332038835987559,4.123105525970459,0.47127291560173035
Mass-Test_P_00200_LEFT_CC,0.7689952153159172,0.624689054739335,20.808652877807617,0.5756214261054993
Mass-Test_P_00773_LEFT_CC,0.7637666992890573,0.6178176068482294,7.8102498054504395,0.43397191166877747
Mass-Test_P_00601_LEFT_MLO,0.9063670412119897,0.82876712333278,2.0,0.4240630567073822
Mass-Test_P_00490_RIGHT_MLO,0.7801960458913115,0.6396077364098045,7.211102485656738,0.4309419095516205
Mass-Test_P_00056_LEFT_MLO,0.7991611550574026,0.6655024181446796,6.4031243324279785,0.48748746514320374
Mass-Test_P_01719_RIGHT_CC,0.8666269131650514,0.7646439846493708,4.242640495300293,0.4891640245914459
Mass-Test_P_01599_LEFT_MLO,0.8801642289247719,0.7859761687506984,2.0,0.4519425332546234
Mass-Test_P_01800_LEFT_MLO,0.8452856398948975,0.7320300752685623,4.242640495300293,0.43994569778442383
Mass-Test_P_01599_LEFT_CC,0.8103364213041597,0.6811475411142839,4.0,0.487232506275177
Mass-Test_P_00470_RIGHT_MLO,0.8827586207175365,0.7901234568794707,2.0,0.4666666090488434
Mass-Test_P_00066_LEFT_CC,0.7940923430177671,0.6585017836721755,7.6157732009887695,0.4605642557144165
Mass-Test_P_01044_LEFT_MLO,0.8019025808330924,0.6693133363227006,9.899495124816895,0.4539681375026703
Mass-Test_P_01833_RIGHT_MLO,0.8503669724839281,0.7396855797829635,7.071067810058594,0.5035102367401123
Mass-Test_P_00173_LEFT_CC,0.7505253677948777,0.6006727535798478,8.062257766723633,0.44479820132255554
Mass-Test_P_00893_LEFT_MLO,0.8472716030416393,0.7350140807650511,5.0,0.4965902864933014
Mass-Test_P_01213_LEFT_MLO,0.861254612597323,0.7563188595228005,2.8284270763397217,0.460581511259079
Mass-Test_P_00296_LEFT_CC,0.8591812983894352,0.7531269404881963,9.0,0.5428293347358704
Mass-Test_P_00510_LEFT_CC,0.8650112867426587,0.7621320606506506,2.2360680103302,0.4093518853187561
Mass-Test_P_01590_LEFT_MLO,0.8173913043795842,0.6911764706790657,4.123105525970459,0.4737563729286194
