image_id,dice,iou,hd95,iou_pred
IMD002,0.9432683324389196,0.8926280544011191,2.0,0.2971138060092926
IMD003,0.9218508515856119,0.8550309138043884,6.0,0.20597204566001892
IMD004,0.9240435854610809,0.8588113542288637,7.0,0.10799869149923325
IMD006,0.9044073737312951,0.82549603935542,9.848857879638672,0.1685962975025177
IMD008,0.961202840621361,0.9253036860406981,0.0,0.19870221614837646
IMD009,0.9439451098560409,0.8938409534070583,1.4142135381698608,0.08967755734920502
IMD010,0.9421826441336327,0.8906855601385175,2.0,0.1276872456073761
IMD013,0.942301957944568,0.8908988392505961,2.0,0.11915082484483719
IMD014,0.8830897608769027,0.7906541904123533,18.867961883544922,0.1531883180141449
IMD015,0.9397070578832234,0.8862711620124606,3.0,0.18060211837291718
IMD016,0.9257265764349866,0.8617234273219695,6.0,0.08924257755279541
IMD017,0.981191186174379,0.9630768529475591,0.0,0.47900983691215515
IMD018,0.9797428054186709,0.9602900235571706,0.0,0.15386928617954254
IMD019,0.9799186063187412,0.9606278600794944,0.0,-0.08184885233640671
IMD020,0.9734918314157813,0.9483527371814748,0.0,0.044478580355644226
IMD021,0.9560092612083161,0.915725806452161,0.0,-0.008719690144062042
IMD022,0.9431392981018835,0.8923969794772265,2.0,0.20008835196495056
IMD023,0.9761006762761257,0.953317043638744,0.0,0.3830142021179199
IMD024,0.9033838804991744,0.823792268265487,9.0,0.16369062662124634
IMD025,0.9441436247968331,0.8941970205137363,1.4142135381698608,0.19013836979866028
IMD027,0.9314735255928659,0.8717364968518405,5.0,0.16968223452568054
IMD030,0.9579010199502809,0.9192034905404565,0.0,0.29758885502815247
IMD031,0.9758829151035637,0.9529017038147369,0.0,0.33672693371772766
IMD032,0.9430724593636425,0.89227730672619,3.0,0.27220413088798523
IMD033,0.9280505695548227,0.8657596554434596,6.7082037925720215,0.25097769498825073
IMD035,0.8794067103248063,0.7847688527390803,18.973665237426758,0.0977538600564003
IMD036,0.9712562124348635,0.9441186660613771,0.0,0.229507714509964
IMD037,0.8815139361180809,0.7881313541443586,13.0,0.17733672261238098
IMD038,0.9045660104502912,0.8257604009738967,8.9442720413208,0.03976503759622574
IMD039,0.9508313666279221,0.9062712479046023,0.0,0.033399954438209534
IMD040,0.9038317811506271,0.8245374802968585,8.9442720413208,0.07942629605531693
IMD041,0.9661620397797587,0.9345391414860241,0.0,0.16198910772800446
IMD042,0.951043440685379,0.9066566505928062,0.0,0.2153923213481903
IMD043,0.9536086737294912,0.9113308279499297,0.0,0.03310897946357727
IMD044,0.9590357085253179,0.921295491478173,0.0,0.27686071395874023
IMD045,0.9059759109805405,0.828113311283106,8.573163986206055,0.001150280237197876
IMD047,0.9291448314467141,0.8676661968230814,5.0,0.20817875862121582
IMD048,0.8500099319216461,0.739145454832325,22.803508758544922,0.3025541603565216
IMD049,0.9131807952715352,0.8402324796056602,8.0,0.09551503509283066
IMD050,0.9733838129934136,0.9481477355541562,0.0,-0.041469596326351166
IMD057,0.9821698071005486,0.9649643073592883,0.0,0.22348377108573914
IMD058,0.9766443910717708,0.9543548523612959,0.0,0.37923166155815125
IMD061,0.9776227561280337,0.9562250744408126,0.0,0.11082165688276291
IMD063,0.9819580720839085,0.9645556289552717,0.0,0.3231663703918457
IMD064,0.9758888719186024,0.9529130630060543,0.0,0.4600681662559509
IMD065,0.959304745076324,0.9217921774292426,0.0,0.48453667759895325
IMD075,0.9721927658940479,0.9458901763226362,0.0,0.19708141684532166
IMD076,0.8220471343545392,0.6978608043918253,37.85498809814453,0.29564136266708374
IMD078,0.917555277883593,0.8476694090114003,7.6157732009887695,0.28485265374183655
IMD080,0.9464145519259766,0.898279825007181,2.0,0.41435861587524414
IMD085,0.9593898926248824,0.9219494273845396,0.0,0.22312650084495544
IMD088,0.9608368333140386,0.9246255680697004,0.0,0.317036896944046
IMD090,0.9438589192294309,0.8936863989239484,3.1622776985168457,0.5004692673683167
IMD091,0.9404227462936111,0.8875452384468419,5.0,0.33247628808021545
IMD092,0.9559211737989453,0.9155641794580007,0.0,-0.022150598466396332
IMD101,0.9567741566028787,0.917130420664563,0.0,0.25570663809776306
IMD103,0.9624461112912734,0.9276107214917129,0.0,0.015342965722084045
IMD105,0.9325137543662277,0.8735604399410055,3.605551242828369,0.1872173547744751
IMD107,0.9570364260540146,0.9176125129983624,0.0,0.2152620255947113
IMD108,0.9603120364043795,0.9236540866391532,0.0,0.22916901111602783
IMD112,0.900529295634739,0.8190571081699005,19.416488647460938,0.26469817757606506
IMD118,0.9754543492338285,0.9520848080361339,0.0,0.1439003050327301
IMD120,0.951286957433488,0.9070993864112993,0.0,0.28551825881004333
IMD125,0.9694793536805143,0.9407665505229622,0.0,0.25079038739204407
IMD126,0.9404511670143176,0.8875958688609704,2.2360680103302,0.23791393637657166
IMD132,0.936166043862674,0.8799926327437774,2.0,-0.09837669879198074
IMD133,0.9250182323912204,0.8604966709802429,5.0,0.0398024246096611
IMD134,0.9659318780285379,0.9341085538805831,0.0,0.04546751081943512
IMD135,0.9471751348752431,0.8996511825004244,1.4142135381698608,0.2844623625278473
IMD137,0.9509168547080079,0.9064265868494797,0.0,0.10123928636312485
IMD138,0.9532913309208914,0.9107513476120941,0.0,0.14498966932296753
IMD139,0.9719507051295093,0.9454320040676665,0.0,0.2329925000667572
IMD140,0.9682128228775944,0.9383842369296927,0.0,0.18755942583084106
IMD142,0.9568717393763608,0.9173097647690588,0.0,0.033811792731285095
IMD143,0.9579616178361855,0.9193150984012832,0.0,0.05740413814783096
IMD144,0.9726693697851857,0.9467929225299471,0.0,0.10846907645463943
IMD146,0.9359027639751613,0.8795274832888277,3.605551242828369,0.015516839921474457
IMD147,0.9619402780979692,0.9266714215011476,0.0,0.19918221235275269
IMD149,0.9823208836583206,0.9652560103518499,0.0,0.1768377423286438
