image_id,dice,iou,hd95,iou_pred,drift
Mass-Test_P_00017_LEFT_MLO,5.303914288463779e-11,5.303914288463779e-11,332.1811828613281,0.36178770661354065,0.4153088331222534
Mass-Test_P_00238_RIGHT_CC,1.071811360051649e-09,1.071811360051649e-09,inf,0.47139689326286316,0.5609844028949738
Mass-Test_P_00699_RIGHT_CC,0.0986234207902486,0.05186948338273634,67.79564666748047,0.39828217029571533,0.6633718907833099
Mass-Test_P_01617_LEFT_CC,0.7020610274032685,0.5409044972324177,393.145263671875,0.5537408590316772,0.49083584547042847
Mass-Test_P_00464_RIGHT_MLO,1.064282673364806e-10,1.064282673364806e-10,722.0,0.46731123328208923,0.6060521602630615
Mass-Test_P_00893_LEFT_CC,0.7651308776640334,0.6196048341051598,10.29563045501709,0.48033782839775085,0.5339642763137817
Mass-Test_P_00636_RIGHT_CC,0.1063523249369545,0.05616267823265145,237.6634063720703,0.4033447802066803,0.6460969150066376
Mass-Test_P_00980_LEFT_CC,0.04207119792768543,0.02148760384491041,32.24903106689453,0.4439919590950012,0.5699350237846375
Mass-Test_P_00433_LEFT_CC,4.823926673987493e-10,4.823926673987493e-10,72.9054183959961,0.554719090461731,0.6586204171180725
Mass-Test_P_00145_LEFT_CC,0.6746503418528688,0.5090357384012788,23.706539154052734,0.3767569363117218,0.5069389641284943
Mass-Test_P_01277_RIGHT_MLO,0.4944532489716472,0.32842105291434903,19.02629852294922,0.40888282656669617,0.5313780307769775
Mass-Test_P_00147_RIGHT_MLO,0.5706851692481396,0.3992718449032072,13.0,0.566720187664032,0.617796391248703
Mass-Test_P_01719_RIGHT_MLO,1.7376194610360347e-10,1.7376194610360347e-10,541.9046020507812,0.46145960688591003,0.5517616271972656
Mass-Test_P_01106_LEFT_MLO,0.023157894993905817,0.011714590252472153,51.078861236572266,0.4060928523540497,0.5909905433654785
Mass-Test_P_00391_LEFT_CC,0.23451279263829544,0.13283177114375727,441.06488037109375,0.5664384365081787,0.5744637846946716
Mass-Test_P_01673_RIGHT_MLO,0.5318411938364399,0.36225045395199623,18.724231719970703,0.3974749445915222,0.51934415102005
Mass-Test_P_00391_RIGHT_MLO,0.04160619278142085,0.021245059530324836,70.58611297607422,0.4901421368122101,0.6307027637958527
Mass-Test_P_01502_LEFT_MLO,2.6082420441814704e-10,2.6082420441814704e-10,49.19349670410156,0.40391188859939575,0.669589102268219
Mass-Test_P_00203_LEFT_MLO,0.4148590023278582,0.2617174138687248,25.591970443725586,0.3965698778629303,0.5849257409572601
Mass-Test_P_00766_LEFT_CC,0.001153236413268958,0.0005769509590975117,120.066650390625,0.5332248210906982,0.6086312532424927
Mass-Test_P_01257_RIGHT_MLO,0.23843691365068584,0.13535530779103205,49.6497688293457,0.6100425720214844,0.6466745138168335
Mass-Test_P_01651_RIGHT_CC,0.7343568811292566,0.5802242908758907,28.284271240234375,0.5289797782897949,0.5622119903564453
Mass-Test_P_00820_RIGHT_CC,0.1629148296210455,0.088681152327266,23.706539154052734,0.41446033120155334,0.640816867351532
Mass-Test_P_01797_LEFT_MLO,0.26962415289345354,0.1558182596274294,53.27756118774414,0.5017604827880859,0.6596921980381012
Mass-Test_P_01605_LEFT_CC,4.319654425779847e-10,4.319654425779847e-10,64.40496826171875,0.4341982901096344,0.5390216410160065
Mass-Test_P_00718_RIGHT_MLO,0.3590438721407398,0.21880162794782604,64.47006225585938,0.47300097346305847,0.493394136428833
Mass-Test_P_00405_LEFT_CC,0.5511474135014442,0.3804026846469258,30.0,0.44099584221839905,0.6707068085670471
Mass-Test_P_01795_LEFT_CC,1.2269938635251608e-09,1.2269938635251608e-09,inf,0.5420132875442505,0.5378270447254181
Mass-Test_P_00500_RIGHT_MLO,0.2743913947396884,0.15901137376224597,36.055511474609375,0.42957809567451477,0.6244944930076599
Mass-Test_P_01381_RIGHT_CC,0.03738910022841264,0.019050694325793704,762.1917724609375,0.3326241970062256,0.7043145596981049
Mass-Test_P_00200_LEFT_CC,0.6938643950801459,0.5312345766223213,26.0,0.593708336353302,0.3950038552284241
Mass-Test_P_00773_LEFT_CC,0.1372376081959362,0.0736742425996829,36.12478256225586,0.5056905746459961,0.6226949691772461
Mass-Test_P_00601_LEFT_MLO,0.6688372093331314,0.5024458421380229,22.0,0.5030277371406555,0.6745911240577698
Mass-Test_P_00490_RIGHT_MLO,0.6060838446311243,0.4348065286200611,26.248809814453125,0.38899698853492737,0.6017875969409943
Mass-Test_P_00056_LEFT_MLO,0.4327825512977154,0.276147098637627,31.128732681274414,0.5774024128913879,0.6230862736701965
Mass-Test_P_01719_RIGHT_CC,4.1305245749151077e-10,4.1305245749151077e-10,inf,0.48712828755378723,0.604382336139679
Mass-Test_P_01599_LEFT_MLO,2.8360748715722984e-10,2.8360748715722984e-10,749.667236328125,0.46057555079460144,0.631767064332962
Mass-Test_P_01800_LEFT_MLO,0.07157715586840123,0.037116940473786865,444.2863464355469,0.5066060423851013,0.7929866760969162
Mass-Test_P_01599_LEFT_CC,0.06123410312706825,0.03158406266686877,37.336307525634766,0.4523257911205292,0.5254750847816467
Mass-Test_P_00470_RIGHT_MLO,0.3215818516767641,0.19159817358980838,40.804412841796875,0.510791003704071,0.6843157410621643
Mass-Test_P_00066_LEFT_CC,0.01850228853651745,0.00933752712705548,76.5401382446289,0.4100053608417511,0.5725736021995544
Mass-Test_P_01044_LEFT_MLO,1.5048908951836129e-10,1.5048908951836129e-10,inf,0.4967489540576935,0.5909223258495331
Mass-Test_P_01833_RIGHT_MLO,0.62703878218097,0.45670538545635136,27.294687271118164,0.47345831990242004,0.562303215265274
Mass-Test_P_00173_LEFT_CC,0.17534160025469223,0.09609557621884725,52.32590103149414,0.49263474345207214,0.5662772059440613
Mass-Test_P_00893_LEFT_MLO,0.012516096988172602,0.00629745830477203,707.9124145507812,0.5871023535728455,0.4661625027656555
Mass-Test_P_01213_LEFT_MLO,0.1468965047934253,0.0792705346658379,478.8346252441406,0.5003208518028259,0.7175787687301636
Mass-Test_P_00296_LEFT_CC,0.673825503365434,0.5080971660140308,28.44292449951172,0.6464823484420776,0.4847503900527954
Mass-Test_P_00510_LEFT_CC,1.7831351081153484e-11,1.7831351081153484e-11,558.9391479492188,0.5134834051132202,0.8550744950771332
Mass-Test_P_01590_LEFT_MLO,4.558716265291816e-11,4.558716265291816e-11,908.5054931640625,0.41683992743492126,0.5843828320503235
Mass-Test_P_00788_RIGHT_MLO,0.5028857672055491,0.335903404179815,49.648765563964844,0.5772852897644043,0.6113084852695465
