image_id,dice,iou,hd95,iou_pred,drift
benign_benign (1),0.4501463750961399,0.2904444444970041,43.5660400390625,0.5497497916221619,0.1429881453514099
benign_benign (10),0.9253694021372734,0.8611046474746568,4.4721360206604,0.5428411364555359,0.04470092058181763
benign_benign (100),0.4243587645839927,0.26932448519911184,169.499267578125,0.37237977981567383,0.08323323726654053
benign_benign (101),0.7682987316740488,0.623770350363932,18.439088821411133,0.3775074779987335,0.1347355842590332
benign_benign (102),0.916703885664088,0.8462172747915853,5.0,0.4118499457836151,0.06758010387420654
benign_benign (103),0.8857668572060773,0.7949564801005959,21.931713104248047,0.448645681142807,0.05417907238006592
benign_benign (104),0.4864945087944127,0.32143557566959835,33.60059356689453,0.4797492027282715,0.11062592267990112
benign_benign (105),0.7920995438419886,0.6557655805261086,20.51828384399414,0.46191444993019104,0.09137308597564697
benign_benign (106),0.6604181687200897,0.49300322930252244,32.75667953491211,0.4614165127277374,0.0809166431427002
benign_benign (107),0.7078280044161087,0.5477815699801611,29.0,0.4461997449398041,0.09713798761367798
benign_benign (108),0.7279000560714229,0.5722035124297131,36.8917350769043,0.544340193271637,0.0918123722076416
benign_benign (109),0.8501426017060477,0.7393461162824985,21.189620971679688,0.43061593174934387,0.10775506496429443
benign_benign (11),0.5348928385039929,0.365087860193998,38.910152435302734,0.4961998760700226,0.13726675510406494
benign_benign (110),0.9144299358235335,0.8423499928747069,10.0,0.4732917249202728,0.06655287742614746
benign_benign (111),0.6110239707772319,0.43990965857739045,39.0,0.47141799330711365,0.0916786789894104
benign_benign (112),0.8629222157937494,0.758894622504149,7.0,0.49830514192581177,0.2016158103942871
benign_benign (113),0.8783886882676569,0.7831489207377301,10.198039054870605,0.47215017676353455,0.06461197137832642
benign_benign (114),0.7812276434416473,0.6409955388641555,33.060550689697266,0.4134370684623718,0.07562613487243652
benign_benign (115),0.7663136806008798,0.6211576383396683,24.83948516845703,0.5197006464004517,0.11554741859436035
benign_benign (116),0.6018815596496884,0.43049397126172745,32.29859161376953,0.5059659481048584,0.10281503200531006
benign_benign (117),0.7696639759750694,0.6255721696769003,25.079872131347656,0.4501930773258209,0.0778992772102356
benign_benign (118),0.6285208018151826,0.45827950045982563,40.0,0.5172722935676575,0.12425786256790161
benign_benign (119),0.4645885678602156,0.302582459764634,38.63935852050781,0.44430360198020935,0.1469208002090454
benign_benign (12),0.5773890863097942,0.40586577876461755,30.0,0.4759623110294342,0.14473891258239746
benign_benign (120),0.12672033260796667,0.06764624367406537,46.44349670410156,0.4552467167377472,0.12440556287765503
benign_benign (121),0.8743969280265801,0.7768252857519473,11.180339813232422,0.4515995979309082,0.08064156770706177
benign_benign (122),0.7375612945449892,0.584235330685581,26.0,0.4815610349178314,0.08498954772949219
benign_benign (123),0.8244421062563843,0.7013198674828829,25.079872131347656,0.504514217376709,0.10704779624938965
benign_benign (124),0.7243836307546383,0.5678695007628339,28.284271240234375,0.45462051033973694,0.1370687484741211
benign_benign (125),0.8388294387479497,0.7223998495566172,15.0,0.3845233619213104,0.11820429563522339
benign_benign (126),0.8494053065013941,0.7382315521795018,8.246211051940918,0.44247549772262573,0.10658061504364014
benign_benign (127),0.7861608588490756,0.6476647788045775,18.357559204101562,0.43923434615135193,0.08676844835281372
benign_benign (128),0.5135711240815892,0.3455066922023259,39.69886779785156,0.4662756025791168,0.09655499458312988
benign_benign (129),0.6858628040859194,0.5219111111323596,29.27456283569336,0.4418589472770691,0.07747012376785278
benign_benign (13),0.9437032397259849,0.8934073029643192,2.0,0.42091643810272217,0.08120203018188477
benign_benign (130),0.7844754950166367,0.6453802385748582,28.0,0.4430373013019562,0.08981436491012573
benign_benign (131),0.9207484799383937,0.8531361437286519,10.440306663513184,0.44787970185279846,0.09033346176147461
benign_benign (132),0.7317576070023537,0.5769856070487978,32.31098937988281,0.44857528805732727,0.0887179970741272
benign_benign (133),0.7501124943846516,0.6001440057842228,16.0,0.4861822724342346,0.09250885248184204
benign_benign (134),0.2737218129452042,0.158561821058034,44.72135925292969,0.496794730424881,0.11385804414749146
benign_benign (135),0.901014419382704,0.8198600921405951,6.324555397033691,0.4761607348918915,0.07830405235290527
benign_benign (136),0.896395127208148,0.8122428138103432,7.0,0.44264575839042664,0.07570016384124756
benign_benign (137),0.6359144599847173,0.46618371161547434,35.0,0.4688999652862549,0.10506385564804077
benign_benign (138),0.6271446863473567,0.4568177579823134,22.0,0.46632376313209534,0.1631096601486206
benign_benign (139),0.8073588068702331,0.6769502944604864,20.2237491607666,0.45846647024154663,0.08722078800201416
benign_benign (14),0.7406005048578251,0.5880584419226722,22.0,0.4413389563560486,0.0905529260635376
benign_benign (140),0.9125103921752877,0.8390980342340472,10.0,0.49379727244377136,0.06538933515548706
