image_id,dice,iou,hd95,iou_pred
benign_benign (1),0.88730177945923,0.7974325500875907,3.0,0.8234352469444275
benign_benign (10),0.8359396194248927,0.7181239335826033,299.6573486328125,0.8690537810325623
benign_benign (100),0.32404545325594436,0.19334978617888376,501.04888916015625,0.5664921402931213
benign_benign (101),0.9236774193573007,0.8581789846035978,2.2360680103302,0.7586032152175903
benign_benign (102),0.8685755889155874,0.767683267577131,12.041594505310059,0.6561200022697449
benign_benign (103),0.9332499285400436,0.8748534014751124,3.0,0.5978613495826721
benign_benign (104),0.881542699731461,0.7881773399236791,4.4721360206604,0.5875632166862488
benign_benign (105),0.8047906450442099,0.6733470096388927,390.0,0.8094286322593689
benign_benign (106),0.8426228081659787,0.7280451127921788,255.966796875,0.6995924115180969
benign_benign (107),0.9023263995799655,0.8220352564173864,5.0,0.7411377429962158
benign_benign (108),0.748533888803901,0.5981255761651612,28.792360305786133,0.6756209135055542
benign_benign (109),0.9020389734057157,0.8215582808112118,9.219544410705566,0.7658530473709106
benign_benign (11),0.858465991330587,0.7520283976078384,5.0,0.8533118963241577
benign_benign (110),0.811596907906579,0.6829306598974796,402.0,0.8302962183952332
benign_benign (111),0.8416799774549256,0.7266385464132252,186.0,0.7181138396263123
benign_benign (112),0.8280308814868911,0.7065296076656631,7.0,0.7253033518791199
benign_benign (113),0.8487151371730985,0.7371895215333498,390.0365295410156,0.7367374300956726
benign_benign (114),0.8589466310594199,0.7527663950189117,19.697715759277344,0.810028612613678
benign_benign (115),0.9128576901566953,0.8396855516487023,3.0,0.8525162935256958
benign_benign (116),0.2381002750259401,0.1351383802735316,766.6715698242188,0.8018593192100525
benign_benign (117),0.886685722283342,0.7964379331467399,9.433980941772461,0.5848476886749268
benign_benign (118),0.878883053132073,0.7839352135324669,7.6157732009887695,0.6215109825134277
benign_benign (119),0.5739896453243183,0.4025143600519304,454.2714538574219,0.7204042673110962
benign_benign (12),0.8011844331781455,0.6683133380771215,9.0,0.7357507944107056
benign_benign (120),0.6823705926958183,0.5178774767665958,16.44965934753418,0.5388806462287903
benign_benign (121),0.8572605691844958,0.750180265133023,17.029386520385742,0.6698270440101624
benign_benign (122),0.6992091925932891,0.5375262406660924,418.06658935546875,0.7359885573387146
benign_benign (123),0.8925166471151128,0.805896219380451,9.486832618713379,0.6536272168159485
benign_benign (124),0.8601448385943257,0.7546088904309697,8.0,0.6731333136558533
benign_benign (125),0.8098300413485748,0.680432265555099,17.0,0.9471562504768372
benign_benign (126),0.8557203609633952,0.7478245105301049,7.211102485656738,1.0131585597991943
benign_benign (127),0.8156856159258912,0.6887407827713774,13.0,0.6904420256614685
benign_benign (128),0.8996075765565736,0.8175334157128197,4.123105525970459,0.683234453201294
benign_benign (129),0.7898577059688056,0.6526982073714332,428.0,0.9091147780418396
benign_benign (13),0.9565810540008108,0.9167756227438181,0.0,0.6591029763221741
benign_benign (130),0.9238307629493684,0.8584437569339438,4.0,0.9439253211021423
benign_benign (131),0.9044759166579625,0.8256102539517447,10.0,0.598667562007904
benign_benign (132),0.9515622483501457,0.9076001382577057,0.0,0.7100930213928223
benign_benign (133),0.809989253374444,0.6806570912805834,231.1471405029297,0.7428895235061646
benign_benign (134),0.6828864902644983,0.5184720111348574,451.0,0.6288642287254333
benign_benign (135),0.7999720313982559,0.666627822296675,406.1824645996094,0.8586195111274719
benign_benign (136),0.7661742364743286,0.6209744188595484,417.3993835449219,0.849717915058136
benign_benign (137),0.4945447448132225,0.3285017891581055,460.91888427734375,0.8920606970787048
benign_benign (138),0.7808702469834506,0.6405144695111713,454.0,0.6368095278739929
benign_benign (139),0.9355636431511809,0.8789286810178641,2.0,0.8606926798820496
benign_benign (14),0.8332996238083694,0.7142361833635507,8.5440034866333,0.698581874370575
benign_benign (140),0.9244498947453915,0.8595135551838385,5.385164737701416,0.5135424137115479
benign_benign (141),0.859464150914611,0.7535617154025128,26.419689178466797,0.41695255041122437
benign_benign (142),0.9082711004692936,0.8319566339845159,3.605551242828369,0.903073251247406
benign_benign (143),0.8952523085630769,0.8103681189107788,3.0,0.811557948589325
benign_benign (144),0.2433615407503145,0.13853820603730643,508.0,0.6131020188331604
benign_benign (145),0.91950977144955,0.8510116493019378,3.1622776985168457,0.8678639531135559
benign_benign (146),0.8912695065464977,0.8038648813445124,3.1622776985168457,0.634570300579071
benign_benign (147),0.4102771432733575,0.2580809236983271,426.0,0.6554180979728699
benign_benign (148),0.8998509369686983,0.8179354663914613,14.21267032623291,0.880374014377594
benign_benign (149),0.8288766810998063,0.7077620842540744,420.14520263671875,0.6809972524642944
benign_benign (15),0.7548891197436932,0.6062826465752842,221.0,0.7402764558792114
